Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M05000487,user6960@globalenterprise.com,Summary,Generated,2024-05-21 01:51:00,4,3
M05000489,user7249@globalenterprise.com,Summary,Generated,2024-05-05 01:00:00,4,2
M05000491,user5312@globalenterprise.com,Summary,Generated,2024-05-29 00:49:00,3,2
M05000492,user5479@globalenterprise.com,Summary,Generated,2024-05-04 00:35:00,3,1
M05000493,user2673@globalenterprise.com,Summary,Generated,2024-05-24 01:36:00,2,1
M05000494,user5679@globalenterprise.com,Summary,Generated,2024-05-07 01:25:00,5,3
M05000495,user6115@globalenterprise.com,Summary,Generated,2024-05-10 00:20:00,2,1
M05000496,user141@globalenterprise.com,Summary,Generated,2024-05-09 01:02:00,3,3
M05000499,user553@globalenterprise.com,Summary,Generated,2024-05-28 01:33:00,3,1
M05000500,user5290@globalenterprise.com,Summary,Generated,2024-05-27 01:06:00,3,2
M05000502,user4077@globalenterprise.com,Summary,Generated,2024-05-11 01:17:00,2,3
M05000504,user5324@globalenterprise.com,Summary,Generated,2024-05-04 01:00:00,3,1
M05000506,user1452@globalenterprise.com,Summary,Generated,2024-05-19 00:47:00,2,3
M05000507,user6937@globalenterprise.com,Summary,Generated,2024-05-15 00:22:00,5,2
M05000508,user3522@globalenterprise.com,Summary,Generated,2024-05-10 01:31:00,5,3
M05000509,user1539@globalenterprise.com,Summary,Generated,2024-05-28 00:45:00,4,1
M05000511,user3861@globalenterprise.com,Summary,Generated,2024-05-09 01:10:00,3,2
M05000513,user6690@globalenterprise.com,Summary,Generated,2024-05-27 00:50:00,3,2
M05000517,user294@globalenterprise.com,Summary,Generated,2024-05-11 01:25:00,5,3
M05000518,user4352@globalenterprise.com,Summary,Generated,2024-05-13 00:21:00,2,2
M05000519,user1706@globalenterprise.com,Summary,Generated,2024-05-05 01:55:00,5,3
M05000520,user2811@globalenterprise.com,Summary,Generated,2024-05-22 01:48:00,3,2
M05000521,user4118@globalenterprise.com,Summary,Generated,2024-05-07 00:34:00,5,3
M05000524,user4044@globalenterprise.com,Summary,Generated,2024-05-28 00:27:00,4,2
M05000525,user5112@globalenterprise.com,Summary,Generated,2024-05-12 01:28:00,3,1
M05000532,user1486@globalenterprise.com,Summary,Generated,2024-05-26 00:44:00,4,1
M05000533,user1108@globalenterprise.com,Summary,Generated,2024-05-16 00:33:00,2,2
M05000535,user6333@globalenterprise.com,Summary,Generated,2024-05-26 01:37:00,4,3
M05000536,user5903@globalenterprise.com,Summary,Generated,2024-05-25 01:28:00,5,2
M05000538,user6976@globalenterprise.com,Summary,Generated,2024-05-27 01:15:00,4,3
M05000539,user2048@globalenterprise.com,Summary,Generated,2024-05-06 01:29:00,4,1
M05000540,user3303@globalenterprise.com,Summary,Generated,2024-05-22 01:54:00,3,3
M05000542,user6530@globalenterprise.com,Summary,Generated,2024-05-29 00:27:00,4,1
M05000543,user3377@globalenterprise.com,Summary,Generated,2024-05-10 01:40:00,5,2
M05000545,user4761@globalenterprise.com,Summary,Generated,2024-05-07 00:37:00,4,3
M05000547,user3961@globalenterprise.com,Summary,Generated,2024-05-05 00:39:00,3,2
M05000548,user6650@globalenterprise.com,Summary,Generated,2024-05-22 01:23:00,3,3
M05000550,user6757@globalenterprise.com,Summary,Generated,2024-05-17 00:16:00,3,2
M05000551,user2043@globalenterprise.com,Summary,Generated,2024-05-21 01:44:00,2,3
M05000552,user3744@globalenterprise.com,Summary,Generated,2024-05-29 00:52:00,3,3
M05000553,user206@globalenterprise.com,Summary,Generated,2024-05-27 01:36:00,3,1
M05000554,user6536@globalenterprise.com,Summary,Generated,2024-05-27 01:46:00,3,1
M05000555,user1949@globalenterprise.com,Summary,Generated,2024-05-04 01:54:00,2,1
M05000556,user6625@globalenterprise.com,Summary,Generated,2024-05-25 00:56:00,3,1
M05000557,user3076@globalenterprise.com,Summary,Generated,2024-05-25 01:06:00,2,3
M05000559,user7571@globalenterprise.com,Summary,Generated,2024-05-08 01:30:00,4,3
M05000560,user2805@globalenterprise.com,Summary,Generated,2024-05-28 02:00:00,5,2
M05000561,user4416@globalenterprise.com,Summary,Generated,2024-05-14 00:26:00,4,3
M05000562,user3760@globalenterprise.com,Summary,Generated,2024-05-06 01:11:00,4,1
M05000563,user4048@globalenterprise.com,Summary,Generated,2024-05-16 01:53:00,2,3
M05000566,user3829@globalenterprise.com,Summary,Generated,2024-05-04 00:45:00,4,1
M05000567,user2854@globalenterprise.com,Summary,Generated,2024-05-23 00:40:00,2,1
M05000568,user1631@globalenterprise.com,Summary,Generated,2024-05-13 01:56:00,5,1
M05000569,user3988@globalenterprise.com,Summary,Generated,2024-05-21 01:25:00,5,1
M05000570,user2516@globalenterprise.com,Summary,Generated,2024-05-20 01:23:00,2,3
M05000572,user543@globalenterprise.com,Summary,Generated,2024-05-17 01:53:00,2,1
M05000573,user4718@globalenterprise.com,Summary,Generated,2024-05-18 00:37:00,3,3
M05000577,user4481@globalenterprise.com,Summary,Generated,2024-05-10 01:59:00,3,2
M05000579,user3433@globalenterprise.com,Summary,Generated,2024-05-29 01:43:00,3,3
M05000580,user2920@globalenterprise.com,Summary,Generated,2024-05-13 00:29:00,2,1
M05000581,user689@globalenterprise.com,Summary,Generated,2024-05-20 00:22:00,3,2
M05000583,user6510@globalenterprise.com,Summary,Generated,2024-05-16 01:55:00,3,2
M05000584,user5412@globalenterprise.com,Summary,Generated,2024-05-24 01:16:00,3,2
M05000585,user4482@globalenterprise.com,Summary,Generated,2024-05-02 01:37:00,2,2
M05000587,user1734@globalenterprise.com,Summary,Generated,2024-05-18 01:19:00,2,3
M05000590,user2189@globalenterprise.com,Summary,Generated,2024-05-29 00:34:00,5,2
M05000592,user6041@globalenterprise.com,Summary,Generated,2024-05-03 00:24:00,2,3
M05000593,user3289@globalenterprise.com,Summary,Generated,2024-05-14 01:17:00,2,2
M05000594,user6503@globalenterprise.com,Summary,Generated,2024-05-13 00:47:00,2,2
M05000595,user704@globalenterprise.com,Summary,Generated,2024-05-12 00:58:00,5,1
M05000598,user2789@globalenterprise.com,Summary,Generated,2024-05-02 00:29:00,5,2
M05000599,user1022@globalenterprise.com,Summary,Generated,2024-05-16 01:23:00,4,3
M05000602,user6383@globalenterprise.com,Summary,Generated,2024-05-14 00:34:00,4,1
M05000603,user634@globalenterprise.com,Summary,Generated,2024-05-11 01:05:00,5,2
M05000605,user3381@globalenterprise.com,Summary,Generated,2024-05-10 01:33:00,4,2
M05000606,user2625@globalenterprise.com,Summary,Generated,2024-05-12 00:53:00,2,2
M05000607,user3400@globalenterprise.com,Summary,Generated,2024-05-12 01:15:00,2,1
M05000609,user271@globalenterprise.com,Summary,Generated,2024-05-29 01:43:00,5,1
M05000610,user2141@globalenterprise.com,Summary,Generated,2024-05-26 00:45:00,3,3
M05000611,user5590@globalenterprise.com,Summary,Generated,2024-05-23 01:45:00,4,2
M05000612,user1223@globalenterprise.com,Summary,Generated,2024-05-29 01:06:00,3,3
M05000613,user5280@globalenterprise.com,Summary,Generated,2024-05-21 01:16:00,2,3
M05000614,user149@globalenterprise.com,Summary,Generated,2024-05-19 00:41:00,4,1
M05000615,user4950@globalenterprise.com,Summary,Generated,2024-05-20 01:38:00,2,3
M05000617,user4904@globalenterprise.com,Summary,Generated,2024-05-08 00:40:00,2,3
M05000618,user745@globalenterprise.com,Summary,Generated,2024-05-05 01:32:00,5,1
M05000622,user2644@globalenterprise.com,Summary,Generated,2024-05-18 00:20:00,2,2
M05000624,user3949@globalenterprise.com,Summary,Generated,2024-05-11 00:41:00,5,1
M05000626,user2139@globalenterprise.com,Summary,Generated,2024-05-24 00:52:00,4,3
M05000629,user3387@globalenterprise.com,Summary,Generated,2024-05-04 01:36:00,3,1
M05000630,user6498@globalenterprise.com,Summary,Generated,2024-05-21 00:45:00,2,3
M05000632,user3444@globalenterprise.com,Summary,Generated,2024-05-15 00:55:00,3,3
M05000634,user43@globalenterprise.com,Summary,Generated,2024-05-05 01:57:00,4,3
M05000636,user1312@globalenterprise.com,Summary,Generated,2024-05-02 00:52:00,3,1
M05000637,user1531@globalenterprise.com,Summary,Generated,2024-05-22 00:33:00,5,1
M05000638,user2995@globalenterprise.com,Summary,Generated,2024-05-21 01:32:00,2,3
M05000639,user1250@globalenterprise.com,Summary,Generated,2024-05-16 01:49:00,5,3
M05000640,user391@globalenterprise.com,Summary,Generated,2024-05-21 00:20:00,4,2
M05000641,user4726@globalenterprise.com,Summary,Generated,2024-05-08 01:13:00,2,2
M05000642,user6373@globalenterprise.com,Summary,Generated,2024-05-10 01:34:00,5,3
M05000644,user3863@globalenterprise.com,Summary,Generated,2024-05-21 00:16:00,2,2
M05000645,user7741@globalenterprise.com,Summary,Generated,2024-05-10 01:25:00,4,2
M05000646,user2096@globalenterprise.com,Summary,Generated,2024-05-02 01:44:00,4,2
M05000648,user2437@globalenterprise.com,Summary,Generated,2024-05-25 01:02:00,3,2
M05000649,user3945@globalenterprise.com,Summary,Generated,2024-05-23 01:38:00,4,2
M05000652,user7296@globalenterprise.com,Summary,Generated,2024-05-16 01:45:00,3,3
M05000653,user3212@globalenterprise.com,Summary,Generated,2024-05-03 01:55:00,5,2
M05000654,user2040@globalenterprise.com,Summary,Generated,2024-05-16 01:47:00,2,2
M05000655,user5469@globalenterprise.com,Summary,Generated,2024-05-14 00:35:00,2,2
M05000656,user4563@globalenterprise.com,Summary,Generated,2024-05-25 00:22:00,4,2
M05000657,user7303@globalenterprise.com,Summary,Generated,2024-05-12 01:31:00,5,2
M05000658,user6808@globalenterprise.com,Summary,Generated,2024-05-14 01:40:00,2,2
M05000659,user1915@globalenterprise.com,Summary,Generated,2024-05-27 01:14:00,3,1
M05000661,user640@globalenterprise.com,Summary,Generated,2024-05-21 01:03:00,4,1
M05000662,user6757@globalenterprise.com,Summary,Generated,2024-05-14 01:06:00,5,1
M05000663,user2019@globalenterprise.com,Summary,Generated,2024-05-14 00:41:00,3,2
M05000664,user1551@globalenterprise.com,Summary,Generated,2024-05-15 01:30:00,2,3
M05000665,user6747@globalenterprise.com,Summary,Generated,2024-05-08 01:11:00,2,2
M05000668,user3451@globalenterprise.com,Summary,Generated,2024-05-13 01:22:00,5,2
M05000669,user4133@globalenterprise.com,Summary,Generated,2024-05-21 01:22:00,4,3
M05000670,user123@globalenterprise.com,Summary,Generated,2024-05-15 01:51:00,3,2
M05000673,user1031@globalenterprise.com,Summary,Generated,2024-05-05 01:27:00,3,3
M05000674,user365@globalenterprise.com,Summary,Generated,2024-05-07 01:57:00,2,2
M05000675,user6860@globalenterprise.com,Summary,Generated,2024-05-03 00:20:00,2,2
M05000676,user2879@globalenterprise.com,Summary,Generated,2024-05-26 01:11:00,5,1
M05000677,user2734@globalenterprise.com,Summary,Generated,2024-05-29 01:43:00,3,3
M05000678,user4972@globalenterprise.com,Summary,Generated,2024-05-08 01:53:00,2,2
M05000680,user6304@globalenterprise.com,Summary,Generated,2024-05-16 01:32:00,4,2
M05000682,user613@globalenterprise.com,Summary,Generated,2024-05-16 01:48:00,3,3
M05000683,user6947@globalenterprise.com,Summary,Generated,2024-05-23 01:17:00,5,1
M05000684,user7094@globalenterprise.com,Summary,Generated,2024-05-12 01:16:00,3,1
M05000685,user1058@globalenterprise.com,Summary,Generated,2024-05-28 01:28:00,3,1
M05000690,user7540@globalenterprise.com,Summary,Generated,2024-05-27 00:49:00,3,2
M05000691,user4245@globalenterprise.com,Summary,Generated,2024-05-27 01:07:00,4,3
M05000693,user7095@globalenterprise.com,Summary,Generated,2024-05-22 01:09:00,3,2
M05000695,user2256@globalenterprise.com,Summary,Generated,2024-05-26 01:57:00,3,1
M05000696,user1266@globalenterprise.com,Summary,Generated,2024-05-07 01:19:00,2,3
M05000697,user7682@globalenterprise.com,Summary,Generated,2024-05-18 01:19:00,4,2
M05000698,user7168@globalenterprise.com,Summary,Generated,2024-05-09 01:11:00,5,3
M05000699,user4753@globalenterprise.com,Summary,Generated,2024-05-03 01:26:00,2,3
M05000700,user513@globalenterprise.com,Summary,Generated,2024-05-29 00:30:00,2,2
M05000701,user6113@globalenterprise.com,Summary,Generated,2024-05-06 01:36:00,2,2
M05000702,user2285@globalenterprise.com,Summary,Generated,2024-05-20 00:33:00,5,1
M05000703,user6550@globalenterprise.com,Summary,Generated,2024-05-27 01:43:00,3,2
M05000706,user4262@globalenterprise.com,Summary,Generated,2024-05-28 00:17:00,4,3
M05000707,user3873@globalenterprise.com,Summary,Generated,2024-05-21 01:46:00,5,3
M05000708,user2160@globalenterprise.com,Summary,Generated,2024-05-27 00:33:00,2,3
M05000709,user2352@globalenterprise.com,Summary,Generated,2024-05-18 01:13:00,5,2
M05000710,user175@globalenterprise.com,Summary,Generated,2024-05-25 01:39:00,3,2
M05000712,user662@globalenterprise.com,Summary,Generated,2024-05-18 00:37:00,4,2
M05000713,user610@globalenterprise.com,Summary,Generated,2024-05-21 01:38:00,2,2
M05000715,user7457@globalenterprise.com,Summary,Generated,2024-05-26 00:54:00,4,2
M05000716,user6487@globalenterprise.com,Summary,Generated,2024-05-04 00:18:00,5,3
M05000717,user7499@globalenterprise.com,Summary,Generated,2024-05-26 01:10:00,2,2
M05000718,user5999@globalenterprise.com,Summary,Generated,2024-05-02 00:38:00,4,3
M05000719,user6993@globalenterprise.com,Summary,Generated,2024-05-23 01:59:00,2,1
M05000720,user6467@globalenterprise.com,Summary,Generated,2024-05-08 01:45:00,5,2
M05000721,user7612@globalenterprise.com,Summary,Generated,2024-05-03 01:59:00,2,1
M05000722,user2854@globalenterprise.com,Summary,Generated,2024-05-09 01:16:00,4,2
M05000724,user5787@globalenterprise.com,Summary,Generated,2024-05-26 01:41:00,3,3
M05000728,user923@globalenterprise.com,Summary,Generated,2024-05-03 01:47:00,5,1
M05000729,user3940@globalenterprise.com,Summary,Generated,2024-05-04 00:37:00,4,2
M05000730,user7164@globalenterprise.com,Summary,Generated,2024-05-27 01:21:00,5,2
M05000731,user271@globalenterprise.com,Summary,Generated,2024-05-17 01:18:00,2,2
M05000733,user6257@globalenterprise.com,Summary,Generated,2024-05-29 00:24:00,5,1
M05000735,user4239@globalenterprise.com,Summary,Generated,2024-05-07 00:34:00,5,3
M05000737,user1648@globalenterprise.com,Summary,Generated,2024-05-04 01:20:00,5,3
M05000740,user2507@globalenterprise.com,Summary,Generated,2024-05-09 00:29:00,2,1
M05000742,user3192@globalenterprise.com,Summary,Generated,2024-05-09 01:34:00,5,1
M05000745,user1056@globalenterprise.com,Summary,Generated,2024-05-26 00:17:00,5,3
M05000747,user1026@globalenterprise.com,Summary,Generated,2024-05-19 01:26:00,5,2
M05000748,user7343@globalenterprise.com,Summary,Generated,2024-05-12 01:32:00,5,2
M05000749,user2452@globalenterprise.com,Summary,Generated,2024-05-28 01:52:00,4,3
M05000750,user3386@globalenterprise.com,Summary,Generated,2024-05-08 00:48:00,4,2
M05000751,user517@globalenterprise.com,Summary,Generated,2024-05-14 01:31:00,5,3
M05000753,user4431@globalenterprise.com,Summary,Generated,2024-05-27 00:32:00,3,1
M05000756,user2318@globalenterprise.com,Summary,Generated,2024-05-07 01:40:00,3,3
M05000757,user5776@globalenterprise.com,Summary,Generated,2024-05-23 00:20:00,4,2
M05000758,user2331@globalenterprise.com,Summary,Generated,2024-05-21 00:34:00,2,3
M05000761,user2934@globalenterprise.com,Summary,Generated,2024-05-15 01:54:00,3,2
M05000763,user2413@globalenterprise.com,Summary,Generated,2024-05-29 00:36:00,3,1
M05000764,user2383@globalenterprise.com,Summary,Generated,2024-05-15 01:19:00,2,1
M05000765,user6397@globalenterprise.com,Summary,Generated,2024-05-19 00:29:00,2,2
M05000767,user2625@globalenterprise.com,Summary,Generated,2024-05-10 01:01:00,3,3
M05000768,user4215@globalenterprise.com,Summary,Generated,2024-05-23 00:22:00,2,3
M05000770,user5184@globalenterprise.com,Summary,Generated,2024-05-14 00:17:00,2,3
M05000772,user7080@globalenterprise.com,Summary,Generated,2024-05-10 00:50:00,2,1
M05000773,user3068@globalenterprise.com,Summary,Generated,2024-05-25 01:19:00,2,2
M05000777,user7647@globalenterprise.com,Summary,Generated,2024-05-27 00:55:00,5,3
M05000778,user633@globalenterprise.com,Summary,Generated,2024-05-27 00:58:00,5,2
M05000779,user7035@globalenterprise.com,Summary,Generated,2024-05-12 00:31:00,3,1
M05000780,user7725@globalenterprise.com,Summary,Generated,2024-05-06 01:58:00,2,3
M05000783,user4890@globalenterprise.com,Summary,Generated,2024-05-10 01:25:00,5,2
M05000786,user1905@globalenterprise.com,Summary,Generated,2024-05-05 00:55:00,5,3
M05000787,user5645@globalenterprise.com,Summary,Generated,2024-05-04 00:22:00,5,1
M05000788,user4133@globalenterprise.com,Summary,Generated,2024-05-24 01:53:00,4,1
M05000789,user2415@globalenterprise.com,Summary,Generated,2024-05-26 00:51:00,2,1
M05000790,user2922@globalenterprise.com,Summary,Generated,2024-05-07 01:37:00,4,1
M05000791,user5352@globalenterprise.com,Summary,Generated,2024-05-27 00:16:00,2,2
M05000792,user1458@globalenterprise.com,Summary,Generated,2024-05-07 01:55:00,3,2
M05000793,user1855@globalenterprise.com,Summary,Generated,2024-05-15 00:45:00,5,1
M05000794,user6127@globalenterprise.com,Summary,Generated,2024-05-17 01:46:00,5,1
M05000795,user5221@globalenterprise.com,Summary,Generated,2024-05-08 00:50:00,3,2
M05000798,user7496@globalenterprise.com,Summary,Generated,2024-05-07 00:34:00,4,1
M05000799,user497@globalenterprise.com,Summary,Generated,2024-05-07 00:26:00,3,3
M05000800,user528@globalenterprise.com,Summary,Generated,2024-05-25 01:39:00,3,3
M05000802,user3475@globalenterprise.com,Summary,Generated,2024-05-04 00:27:00,5,3
M05000803,user6835@globalenterprise.com,Summary,Generated,2024-05-06 00:24:00,3,2
M05000804,user3046@globalenterprise.com,Summary,Generated,2024-05-11 01:35:00,3,3
M05000807,user6978@globalenterprise.com,Summary,Generated,2024-05-27 01:02:00,2,1
M05000808,user7569@globalenterprise.com,Summary,Generated,2024-05-02 00:24:00,3,3
M05000809,user5780@globalenterprise.com,Summary,Generated,2024-05-19 00:23:00,4,2
M05000810,user6134@globalenterprise.com,Summary,Generated,2024-05-23 01:21:00,5,2
M05000811,user5348@globalenterprise.com,Summary,Generated,2024-05-29 00:29:00,3,2
M05000812,user7522@globalenterprise.com,Summary,Generated,2024-05-05 00:49:00,4,1
M05000813,user6000@globalenterprise.com,Summary,Generated,2024-05-28 01:07:00,5,2
M05000814,user2613@globalenterprise.com,Summary,Generated,2024-05-19 00:23:00,5,2
M05000815,user3657@globalenterprise.com,Summary,Generated,2024-05-15 01:10:00,5,2
M05000816,user4124@globalenterprise.com,Summary,Generated,2024-05-19 00:16:00,2,3
M05000817,user6124@globalenterprise.com,Summary,Generated,2024-05-06 00:19:00,2,1
M05000818,user6684@globalenterprise.com,Summary,Generated,2024-05-24 01:56:00,3,2
M05000819,user6934@globalenterprise.com,Summary,Generated,2024-05-15 00:44:00,4,1
M05000820,user1342@globalenterprise.com,Summary,Generated,2024-05-15 01:04:00,3,2
M05000821,user2924@globalenterprise.com,Summary,Generated,2024-05-11 01:24:00,4,1
M05000823,user759@globalenterprise.com,Summary,Generated,2024-05-10 00:49:00,4,2
