Email,Employee ID,First Name,Last Name,Department,Manager,Last Login(UTC),Last Client Version,LicenseType,LoginType,UserStatus,Location,Region,Join Date
user193@globalenterprise.com,E00193,User193,Test,Engineering,Manager48,2024-01-26,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-20
user194@globalenterprise.com,E00194,User194,Test,Manufacturing,Manager21,2024-01-26,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-28
user195@globalenterprise.com,E00195,User195,Test,Banking & Finance,Manager4,2024-01-20,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-21
user196@globalenterprise.com,E00196,User196,Test,Banking & Finance,Manager49,2024-01-23,5.17.10,Licensed,SSO,Active,Global,APAC,2024-08-12
user197@globalenterprise.com,E00197,User197,Test,Engineering,Manager76,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-23
user198@globalenterprise.com,E00198,User198,Test,Operations,Manager90,2024-01-05,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-06
user199@globalenterprise.com,E00199,User199,Test,Banking & Finance,Manager73,2024-01-27,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-04
user200@globalenterprise.com,E00200,User200,Test,ICTS,Manager55,2024-01-19,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-22
user201@globalenterprise.com,E00201,User201,Test,Operations,Manager65,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2024-01-15
user202@globalenterprise.com,E00202,User202,Test,Operations,Manager54,2024-01-02,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-16
user203@globalenterprise.com,E00203,User203,Test,Engineering,Manager47,2024-01-15,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-19
user204@globalenterprise.com,E00204,User204,Test,Operations,Manager20,2024-01-24,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-15
user205@globalenterprise.com,E00205,User205,Test,Engineering,Manager67,2024-01-25,5.17.10,Licensed,SSO,Active,Global,APAC,2023-06-30
user206@globalenterprise.com,E00206,User206,Test,Operations,Manager69,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-04
user207@globalenterprise.com,E00207,User207,Test,Engineering,Manager94,2024-01-15,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-21
user208@globalenterprise.com,E00208,User208,Test,HR,Manager32,2024-01-12,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-02
user209@globalenterprise.com,E00209,User209,Test,ICTS,Manager32,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-13
user210@globalenterprise.com,E00210,User210,Test,Engineering,Manager86,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2024-08-06
user211@globalenterprise.com,E00211,User211,Test,Engineering,Manager64,2024-01-02,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-11
user212@globalenterprise.com,E00212,User212,Test,Banking & Finance,Manager28,2024-01-17,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-06
user213@globalenterprise.com,E00213,User213,Test,Banking & Finance,Manager36,2024-01-12,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-22
user214@globalenterprise.com,E00214,User214,Test,HR,Manager2,2024-01-19,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-10
user215@globalenterprise.com,E00215,User215,Test,HR,Manager31,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-15
user216@globalenterprise.com,E00216,User216,Test,Operations,Manager72,2024-01-17,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-21
user217@globalenterprise.com,E00217,User217,Test,Manufacturing,Manager92,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-02
user218@globalenterprise.com,E00218,User218,Test,Engineering,Manager3,2024-01-27,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-03
user219@globalenterprise.com,E00219,User219,Test,ICTS,Manager52,2024-01-09,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-29
user220@globalenterprise.com,E00220,User220,Test,Operations,Manager85,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-07
user221@globalenterprise.com,E00221,User221,Test,HR,Manager71,2024-01-17,5.17.10,Licensed,SSO,Active,Global,APAC,2024-01-13
user222@globalenterprise.com,E00222,User222,Test,HR,Manager96,2024-01-15,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-19
user223@globalenterprise.com,E00223,User223,Test,HR,Manager90,2024-01-13,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-05
user224@globalenterprise.com,E00224,User224,Test,Engineering,Manager33,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-05
user225@globalenterprise.com,E00225,User225,Test,Manufacturing,Manager25,2024-01-25,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-04
user226@globalenterprise.com,E00226,User226,Test,Banking & Finance,Manager69,2024-01-25,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-03
user227@globalenterprise.com,E00227,User227,Test,Operations,Manager28,2024-01-08,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-09
user228@globalenterprise.com,E00228,User228,Test,Operations,Manager93,2024-01-10,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-10
user229@globalenterprise.com,E00229,User229,Test,HR,Manager37,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2024-06-21
user230@globalenterprise.com,E00230,User230,Test,ICTS,Manager30,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-18
user231@globalenterprise.com,E00231,User231,Test,Banking & Finance,Manager2,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-03
user232@globalenterprise.com,E00232,User232,Test,Operations,Manager36,2024-01-06,5.17.10,Licensed,SSO,Active,Global,APAC,2024-06-30
user233@globalenterprise.com,E00233,User233,Test,ICTS,Manager38,2024-01-19,5.17.10,Licensed,SSO,Active,Global,APAC,2023-02-25
user234@globalenterprise.com,E00234,User234,Test,Operations,Manager97,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-10
user235@globalenterprise.com,E00235,User235,Test,Engineering,Manager2,2024-01-29,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-16
user236@globalenterprise.com,E00236,User236,Test,HR,Manager62,2024-01-17,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-19
user237@globalenterprise.com,E00237,User237,Test,Engineering,Manager7,2024-01-07,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-15
user238@globalenterprise.com,E00238,User238,Test,Banking & Finance,Manager9,2024-01-05,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-04
user239@globalenterprise.com,E00239,User239,Test,Engineering,Manager74,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-18
user240@globalenterprise.com,E00240,User240,Test,Operations,Manager20,2024-01-06,5.17.10,Licensed,SSO,Active,Global,APAC,2023-02-24
user241@globalenterprise.com,E00241,User241,Test,HR,Manager32,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2023-11-08
user242@globalenterprise.com,E00242,User242,Test,ICTS,Manager54,2024-01-26,5.17.10,Licensed,SSO,Active,Global,APAC,2024-07-25
user243@globalenterprise.com,E00243,User243,Test,HR,Manager67,2024-01-26,5.17.10,Licensed,SSO,Active,Global,APAC,2023-08-20
user244@globalenterprise.com,E00244,User244,Test,Engineering,Manager39,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-06
user245@globalenterprise.com,E00245,User245,Test,HR,Manager73,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2024-03-15
user246@globalenterprise.com,E00246,User246,Test,HR,Manager95,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-03-03
user247@globalenterprise.com,E00247,User247,Test,ICTS,Manager28,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2023-08-01
user248@globalenterprise.com,E00248,User248,Test,Banking & Finance,Manager31,2024-01-07,5.17.10,Licensed,SSO,Active,Global,APAC,2023-03-25
user249@globalenterprise.com,E00249,User249,Test,Manufacturing,Manager21,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2024-07-19
user250@globalenterprise.com,E00250,User250,Test,ICTS,Manager89,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-23
user251@globalenterprise.com,E00251,User251,Test,HR,Manager5,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-26
user252@globalenterprise.com,E00252,User252,Test,Manufacturing,Manager37,2024-01-24,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-23
user253@globalenterprise.com,E00253,User253,Test,Operations,Manager88,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-09
user254@globalenterprise.com,E00254,User254,Test,Manufacturing,Manager81,2024-01-27,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-28
user255@globalenterprise.com,E00255,User255,Test,HR,Manager15,2024-01-15,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-22
user256@globalenterprise.com,E00256,User256,Test,HR,Manager20,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2023-08-19
user257@globalenterprise.com,E00257,User257,Test,Banking & Finance,Manager8,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-26
user258@globalenterprise.com,E00258,User258,Test,Manufacturing,Manager96,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-11-11
user259@globalenterprise.com,E00259,User259,Test,HR,Manager16,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-23
user260@globalenterprise.com,E00260,User260,Test,Engineering,Manager52,2024-01-24,5.17.10,Licensed,SSO,Active,Global,APAC,2023-11-08
user261@globalenterprise.com,E00261,User261,Test,Banking & Finance,Manager64,2024-01-19,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-27
user262@globalenterprise.com,E00262,User262,Test,Engineering,Manager6,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-03-24
user263@globalenterprise.com,E00263,User263,Test,Engineering,Manager33,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-11-27
user264@globalenterprise.com,E00264,User264,Test,ICTS,Manager87,2024-01-09,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-04
user265@globalenterprise.com,E00265,User265,Test,HR,Manager87,2024-01-26,5.17.10,Licensed,SSO,Active,Global,APAC,2023-01-22
user266@globalenterprise.com,E00266,User266,Test,Banking & Finance,Manager98,2024-01-03,5.17.10,Licensed,SSO,Active,Global,APAC,2024-08-13
user267@globalenterprise.com,E00267,User267,Test,Manufacturing,Manager84,2024-01-18,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-26
user268@globalenterprise.com,E00268,User268,Test,Engineering,Manager75,2024-01-07,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-12
user269@globalenterprise.com,E00269,User269,Test,Engineering,Manager61,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-18
user270@globalenterprise.com,E00270,User270,Test,Banking & Finance,Manager42,2024-01-12,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-23
user271@globalenterprise.com,E00271,User271,Test,Operations,Manager21,2024-01-29,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-18
user272@globalenterprise.com,E00272,User272,Test,Banking & Finance,Manager64,2024-01-24,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-26
user273@globalenterprise.com,E00273,User273,Test,Banking & Finance,Manager98,2024-01-28,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-15
user274@globalenterprise.com,E00274,User274,Test,HR,Manager12,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-02-07
user275@globalenterprise.com,E00275,User275,Test,Banking & Finance,Manager15,2024-01-12,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-16
user276@globalenterprise.com,E00276,User276,Test,Engineering,Manager1,2024-01-28,5.17.10,Licensed,SSO,Active,Global,APAC,2024-06-10
user277@globalenterprise.com,E00277,User277,Test,Operations,Manager53,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2024-07-09
user278@globalenterprise.com,E00278,User278,Test,ICTS,Manager47,2024-01-18,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-12
user279@globalenterprise.com,E00279,User279,Test,HR,Manager57,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-25
user280@globalenterprise.com,E00280,User280,Test,ICTS,Manager71,2024-01-10,5.17.10,Licensed,SSO,Active,Global,APAC,2023-07-28
user281@globalenterprise.com,E00281,User281,Test,Manufacturing,Manager90,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-22
user282@globalenterprise.com,E00282,User282,Test,Engineering,Manager81,2024-01-02,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-05
user283@globalenterprise.com,E00283,User283,Test,HR,Manager21,2024-01-24,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-03
user284@globalenterprise.com,E00284,User284,Test,Banking & Finance,Manager71,2024-01-02,5.17.10,Licensed,SSO,Active,Global,APAC,2024-07-18
user285@globalenterprise.com,E00285,User285,Test,Engineering,Manager15,2024-01-09,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-06
user286@globalenterprise.com,E00286,User286,Test,Engineering,Manager20,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-01
user287@globalenterprise.com,E00287,User287,Test,Engineering,Manager91,2024-01-18,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-26
user288@globalenterprise.com,E00288,User288,Test,Banking & Finance,Manager62,2024-01-28,5.17.10,Licensed,SSO,Active,Global,APAC,2024-03-01
user289@globalenterprise.com,E00289,User289,Test,Engineering,Manager71,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-07
user290@globalenterprise.com,E00290,User290,Test,Manufacturing,Manager77,2024-01-08,5.17.10,Licensed,SSO,Active,Global,APAC,2024-01-28
user291@globalenterprise.com,E00291,User291,Test,HR,Manager9,2024-01-29,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-20
user292@globalenterprise.com,E00292,User292,Test,Banking & Finance,Manager65,2024-01-12,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-29
user293@globalenterprise.com,E00293,User293,Test,Banking & Finance,Manager93,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-01-03
user294@globalenterprise.com,E00294,User294,Test,Banking & Finance,Manager63,2024-01-23,5.17.10,Licensed,SSO,Active,Global,APAC,2024-08-16
user295@globalenterprise.com,E00295,User295,Test,Manufacturing,Manager62,2024-01-19,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-02
user296@globalenterprise.com,E00296,User296,Test,Banking & Finance,Manager98,2024-01-19,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-07
user297@globalenterprise.com,E00297,User297,Test,HR,Manager42,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2024-01-22
user298@globalenterprise.com,E00298,User298,Test,Manufacturing,Manager50,2024-01-20,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-02
user299@globalenterprise.com,E00299,User299,Test,Manufacturing,Manager41,2024-01-03,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-25
user300@globalenterprise.com,E00300,User300,Test,Operations,Manager49,2024-01-24,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-29
user301@globalenterprise.com,E00301,User301,Test,Engineering,Manager5,2024-01-17,5.17.10,Licensed,SSO,Active,Global,APAC,2023-06-05
user302@globalenterprise.com,E00302,User302,Test,Manufacturing,Manager43,2024-01-20,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-29
user303@globalenterprise.com,E00303,User303,Test,ICTS,Manager68,2024-01-05,5.17.10,Licensed,SSO,Active,Global,APAC,2024-03-26
user304@globalenterprise.com,E00304,User304,Test,Engineering,Manager19,2024-01-25,5.17.10,Licensed,SSO,Active,Global,APAC,2023-01-16
user305@globalenterprise.com,E00305,User305,Test,Engineering,Manager61,2024-01-04,5.17.10,Licensed,SSO,Active,Global,APAC,2023-06-08
user306@globalenterprise.com,E00306,User306,Test,Banking & Finance,Manager89,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-13
user307@globalenterprise.com,E00307,User307,Test,Engineering,Manager43,2024-01-29,5.17.10,Licensed,SSO,Active,Global,APAC,2023-03-24
user308@globalenterprise.com,E00308,User308,Test,Operations,Manager41,2024-01-14,5.17.10,Licensed,SSO,Active,Global,APAC,2024-06-30
user309@globalenterprise.com,E00309,User309,Test,Operations,Manager70,2024-01-29,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-14
user310@globalenterprise.com,E00310,User310,Test,ICTS,Manager81,2024-01-09,5.17.10,Licensed,SSO,Active,Global,APAC,2023-03-12
user311@globalenterprise.com,E00311,User311,Test,Operations,Manager96,2024-01-09,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-22
user312@globalenterprise.com,E00312,User312,Test,ICTS,Manager98,2024-01-05,5.17.10,Licensed,SSO,Active,Global,APAC,2024-03-20
user313@globalenterprise.com,E00313,User313,Test,Operations,Manager22,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-13
user314@globalenterprise.com,E00314,User314,Test,Operations,Manager6,2024-01-02,5.17.10,Licensed,SSO,Active,Global,APAC,2023-11-03
user315@globalenterprise.com,E00315,User315,Test,Banking & Finance,Manager46,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-02-27
user316@globalenterprise.com,E00316,User316,Test,Banking & Finance,Manager32,2024-01-06,5.17.10,Licensed,SSO,Active,Global,APAC,2024-03-17
user317@globalenterprise.com,E00317,User317,Test,HR,Manager88,2024-01-20,5.17.10,Licensed,SSO,Active,Global,APAC,2024-02-26
user318@globalenterprise.com,E00318,User318,Test,Manufacturing,Manager11,2024-01-07,5.17.10,Licensed,SSO,Active,Global,APAC,2023-06-24
user319@globalenterprise.com,E00319,User319,Test,HR,Manager88,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2024-01-27
user320@globalenterprise.com,E00320,User320,Test,Manufacturing,Manager19,2024-01-20,5.17.10,Licensed,SSO,Active,Global,APAC,2024-05-24
user321@globalenterprise.com,E00321,User321,Test,Manufacturing,Manager33,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2024-04-17
user322@globalenterprise.com,E00322,User322,Test,Engineering,Manager2,2024-01-23,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-19
user323@globalenterprise.com,E00323,User323,Test,Engineering,Manager70,2024-01-23,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-22
user324@globalenterprise.com,E00324,User324,Test,Manufacturing,Manager45,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-03-17
user325@globalenterprise.com,E00325,User325,Test,HR,Manager55,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2023-11-03
user326@globalenterprise.com,E00326,User326,Test,Operations,Manager39,2024-01-16,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-14
user327@globalenterprise.com,E00327,User327,Test,Manufacturing,Manager62,2024-01-29,5.17.10,Licensed,SSO,Active,Global,APAC,2024-01-29
user328@globalenterprise.com,E00328,User328,Test,ICTS,Manager74,2024-01-14,5.17.10,Licensed,SSO,Active,Global,APAC,2023-08-31
user329@globalenterprise.com,E00329,User329,Test,Banking & Finance,Manager90,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2024-08-11
user330@globalenterprise.com,E00330,User330,Test,Banking & Finance,Manager85,2024-01-28,5.17.10,Licensed,SSO,Active,Global,APAC,2023-01-23
user331@globalenterprise.com,E00331,User331,Test,Engineering,Manager73,2024-01-02,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-09
user332@globalenterprise.com,E00332,User332,Test,Operations,Manager96,2024-01-21,5.17.10,Licensed,SSO,Active,Global,APAC,2023-02-20
user333@globalenterprise.com,E00333,User333,Test,Engineering,Manager30,2024-01-26,5.17.10,Licensed,SSO,Active,Global,APAC,2023-10-21
user334@globalenterprise.com,E00334,User334,Test,HR,Manager82,2024-01-09,5.17.10,Licensed,SSO,Active,Global,APAC,2023-12-27
user335@globalenterprise.com,E00335,User335,Test,Manufacturing,Manager97,2024-01-23,5.17.10,Licensed,SSO,Active,Global,APAC,2023-09-14
user336@globalenterprise.com,E00336,User336,Test,Operations,Manager13,2024-01-22,5.17.10,Licensed,SSO,Active,Global,APAC,2023-05-21
user337@globalenterprise.com,E00337,User337,Test,Operations,Manager57,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-02-10
user338@globalenterprise.com,E00338,User338,Test,ICTS,Manager94,2024-01-13,5.17.10,Licensed,SSO,Active,Global,APAC,2024-08-16
user339@globalenterprise.com,E00339,User339,Test,Manufacturing,Manager42,2024-01-11,5.17.10,Licensed,SSO,Active,Global,APAC,2023-04-03
user340@globalenterprise.com,E00340,User340,Test,Operations,Manager26,2024-01-07,5.17.10,Licensed,SSO,Active,Global,APAC,2024-03-01
user341@globalenterprise.com,E00341,User341,Test,Manufacturing,Manager68,2024-01-13,5.17.10,Licensed,SSO,Active,Global,APAC,2024-07-06
